所在文件夹,文件名,文件大小(KB),文件夹总大小(KB),文件夹文件总数
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\4-20241129-五-20.30-21.30-1h￥40,参会情况.xlsx,7.79,1960.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\4-20241129-五-20.30-21.30-1h￥40,反馈.jpg,510.5,1960.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\4-20241129-五-20.30-21.30-1h￥40,审批单.pdf,122.67,1960.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\4-20241129-五-20.30-21.30-1h￥40,审批截图.jpg,948.15,1960.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\4-20241129-五-20.30-21.30-1h￥40,支付.jpg,229.77,1960.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,会议详情.png,141.29,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,参会详情.xlsx,7.95,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,反馈.jpg,491.69,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,审批单.pdf,115.49,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,审批截图.jpg,950.41,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\6-20241201-天-14.00-16.00-2h￥80,支付.jpg,232.95,1939.78,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,会议详情.png,139.69,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,参会情况.xlsx,7.84,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,反馈.jpg,513.71,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,审批单.pdf,119.06,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,审批截图.jpg,952.88,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\7-20241206-五-20.40-21.40-1h￥40,支付.jpg,229.44,1962.63,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,会议详情.png,139.54,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,参会情况.xlsx,7.87,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,反馈.jpg,570.64,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,审批单.pdf,116.52,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,审批截图.jpg,948.44,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\9-20241208-天-14.00-16.00-2h￥80,支付.jpg,252.88,2035.89,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250110-五-20.30-21.30-1h,会议截图.png,880.5,1729.71,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250110-五-20.30-21.30-1h,会议详情.png,127.03,1729.71,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250110-五-20.30-21.30-1h,参会情况.xlsx,7.68,1729.71,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250110-五-20.30-21.30-1h,家长重新沟通时间.jpg,714.5,1729.71,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250203-一-16.30-18.00-1.5h,会议截图.png,1451.5,1953.85,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250203-一-16.30-18.00-1.5h,会议详情.png,126.79,1953.85,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250203-一-16.30-18.00-1.5h,参会情况.xlsx,7.68,1953.85,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\未到-20250203-一-16.30-18.00-1.5h,家长更改时间.jpg,367.88,1953.85,4
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\试课-20241117-天-15.00-16.00-1h,会议详情.png,145.33,153.36,2
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\试课-20241117-天-15.00-16.00-1h,参会情况.xlsx,8.03,153.36,2
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20241117-20250207 刘嘉怡 语文\20241117-20250207-七上\请假-20250122-二-16.30-18.00-1.5h,学生请假.jpg,344.26,344.26,1
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文,刘文博-课程记录.xlsx,12.15,12.15,1
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,会议详情.png,136.97,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,参会情况.xlsx,7.79,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,反馈.jpg,690.03,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,审批单.pdf,164.93,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,审批截图.jpg,968.42,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\1.5-20250120-一-08.00-09.30-1.5h￥60,支付.jpg,281.11,2249.25,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\10.5-20250204-二-08.00-09.30-1.5h￥60,会议详情.png,126.92,787.65,3
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\10.5-20250204-二-08.00-09.30-1.5h￥60,参会情况.xlsx,7.79,787.65,3
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\10.5-20250204-二-08.00-09.30-1.5h￥60,反馈.jpg,652.95,787.65,3
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\12-20250205-三-08.00-09.30-1.5h￥60,反馈.jpg,517.1,517.1,1
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\13.5-20250206-四-08.00-09.30-1.5h￥60,反馈.jpg,522.96,522.96,1
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\15-20250207-五-08.00-09.30-1.5h￥60,反馈.jpg,572.93,572.93,1
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,会议详情.png,122.84,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,参会情况.xlsx,7.84,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,反馈.jpg,474.49,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,审批单.pdf,145.39,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,审批截图.jpg,962.33,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\3-20250121-二-08.00-09.30-1.5h￥60,支付.jpg,289.72,2002.61,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,会议详情.png,130.59,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,参会情况.xlsx,7.79,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,反馈.jpg,503.02,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,审批单.pdf,162.02,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,审批截图.jpg,1042.71,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\4.5-20250122-三-08.00-09.30-1.5h￥60,支付.jpg,290.3,2136.43,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,会议详情.png,134.1,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,参会情况.xlsx,7.79,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,反馈.jpg,465.64,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,审批单.pdf,146.05,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,审批截图.jpg,962.75,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\6-20250123-四-08.00-09.30-1.5h￥60,支付.jpg,287.44,2003.76,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\7.5-20250124-五-08.00-09.30-1.5h￥60,会议详情.png,125.68,2099.19,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\7.5-20250124-五-08.00-09.30-1.5h￥60,参会情况.xlsx,7.79,2099.19,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\7.5-20250124-五-08.00-09.30-1.5h￥60,反馈.jpg,560.81,2099.19,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\7.5-20250124-五-08.00-09.30-1.5h￥60,审批单.pdf,155.87,2099.19,6
H:\核心存储\档案馆\工作 2022至今\兼职\3-教师-湖南田头训文化传播有限公司-20241108-20250207\20250120-20250207 刘文博 语文\20250120-20250207-九上\7.5-20250124-五-08.00-09.30-1.5h￥60,审批截图.jpg,970.14,2099.19,6
